instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
19358210,75618,GODFRYPHLP26SEP2250CE,"GODFRYPHLP",0,2026-09-29,2250,0.05,275,CE,NFO-OPT,NFO
19358466,75619,GODFRYPHLP26SEP2250PE,"GODFRYPHLP",0,2026-09-29,2250,0.05,275,PE,NFO-OPT,NFO
19356674,75612,GODFRYPHLP26SEP1950CE,"GODFRYPHLP",0,2026-09-29,1950,0.05,275,CE,NFO-OPT,NFO
19356930,75613,GODFRYPHLP26SEP1950PE,"GODFRYPHLP",0,2026-09-29,1950,0.05,275,PE,NFO-OPT,NFO
27111682,105905,GODFRYPHLP26SEP2300CE,"GODFRYPHLP",0,2026-09-29,2300,0.05,275,CE,NFO-OPT,NFO
27111938,105906,GODFRYPHLP26SEP2300PE,"GODFRYPHLP",0,2026-09-29,2300,0.05,275,PE,NFO-OPT,NFO
27107842,105890,GODFRYPHLP26SEP1900CE,"GODFRYPHLP",0,2026-09-29,1900,0.05,275,CE,NFO-OPT,NFO
27108098,105891,GODFRYPHLP26SEP1900PE,"GODFRYPHLP",0,2026-09-29,1900,0.05,275,PE,NFO-OPT,NFO
19358722,75620,GODFRYPHLP26SEP2350CE,"GODFRYPHLP",0,2026-09-29,2350,0.05,275,CE,NFO-OPT,NFO
19358978,75621,GODFRYPHLP26SEP2350PE,"GODFRYPHLP",0,2026-09-29,2350,0.05,275,PE,NFO-OPT,NFO
19356162,75610,GODFRYPHLP26SEP1850CE,"GODFRYPHLP",0,2026-09-29,1850,0.05,275,CE,NFO-OPT,NFO
19356418,75611,GODFRYPHLP26SEP1850PE,"GODFRYPHLP",0,2026-09-29,1850,0.05,275,PE,NFO-OPT,NFO
27112194,105907,GODFRYPHLP26SEP2400CE,"GODFRYPHLP",0,2026-09-29,2400,0.05,275,CE,NFO-OPT,NFO
27112450,105908,GODFRYPHLP26SEP2400PE,"GODFRYPHLP",0,2026-09-29,2400,0.05,275,PE,NFO-OPT,NFO
27107330,105888,GODFRYPHLP26SEP1800CE,"GODFRYPHLP",0,2026-09-29,1800,0.05,275,CE,NFO-OPT,NFO
27107586,105889,GODFRYPHLP26SEP1800PE,"GODFRYPHLP",0,2026-09-29,1800,0.05,275,PE,NFO-OPT,NFO
19359234,75622,GODFRYPHLP26SEP2450CE,"GODFRYPHLP",0,2026-09-29,2450,0.05,275,CE,NFO-OPT,NFO
19359490,75623,GODFRYPHLP26SEP2450PE,"GODFRYPHLP",0,2026-09-29,2450,0.05,275,PE,NFO-OPT,NFO
27112962,105910,GODFRYPHLP26SEP2500PE,"GODFRYPHLP",0,2026-09-29,2500,0.05,275,PE,NFO-OPT,NFO
19360258,75626,GODFRYPHLP26SEP2650CE,"GODFRYPHLP",0,2026-09-29,2650,0.05,275,CE,NFO-OPT,NFO
19360514,75627,GODFRYPHLP26SEP2650PE,"GODFRYPHLP",0,2026-09-29,2650,0.05,275,PE,NFO-OPT,NFO
27113218,105911,GODFRYPHLP26SEP2600CE,"GODFRYPHLP",0,2026-09-29,2600,0.05,275,CE,NFO-OPT,NFO
27116546,105924,GODFRYPHLP26SEP2600PE,"GODFRYPHLP",0,2026-09-29,2600,0.05,275,PE,NFO-OPT,NFO
19359746,75624,GODFRYPHLP26SEP2550CE,"GODFRYPHLP",0,2026-09-29,2550,0.05,275,CE,NFO-OPT,NFO
19360002,75625,GODFRYPHLP26SEP2550PE,"GODFRYPHLP",0,2026-09-29,2550,0.05,275,PE,NFO-OPT,NFO
27112706,105909,GODFRYPHLP26SEP2500CE,"GODFRYPHLP",0,2026-09-29,2500,0.05,275,CE,NFO-OPT,NFO
19368194,75657,GODFRYPHLP26OCT1600CE,"GODFRYPHLP",0,2026-10-27,1600,0.05,275,CE,NFO-OPT,NFO
19368450,75658,GODFRYPHLP26OCT1600PE,"GODFRYPHLP",0,2026-10-27,1600,0.05,275,PE,NFO-OPT,NFO
19369730,75663,GODFRYPHLP26OCT1800CE,"GODFRYPHLP",0,2026-10-27,1800,0.05,275,CE,NFO-OPT,NFO
19369986,75664,GODFRYPHLP26OCT1800PE,"GODFRYPHLP",0,2026-10-27,1800,0.05,275,PE,NFO-OPT,NFO
19370242,75665,GODFRYPHLP26OCT1900CE,"GODFRYPHLP",0,2026-10-27,1900,0.05,275,CE,NFO-OPT,NFO
19373314,75677,GODFRYPHLP26OCT1900PE,"GODFRYPHLP",0,2026-10-27,1900,0.05,275,PE,NFO-OPT,NFO
19373570,75678,GODFRYPHLP26OCT2000CE,"GODFRYPHLP",0,2026-10-27,2000,0.05,275,CE,NFO-OPT,NFO
19373826,75679,GODFRYPHLP26OCT2000PE,"GODFRYPHLP",0,2026-10-27,2000,0.05,275,PE,NFO-OPT,NFO
19374082,75680,GODFRYPHLP26OCT2100CE,"GODFRYPHLP",0,2026-10-27,2100,0.05,275,CE,NFO-OPT,NFO
19375874,75687,GODFRYPHLP26OCT2100PE,"GODFRYPHLP",0,2026-10-27,2100,0.05,275,PE,NFO-OPT,NFO
19376130,75688,GODFRYPHLP26OCT2200CE,"GODFRYPHLP",0,2026-10-27,2200,0.05,275,CE,NFO-OPT,NFO
19376386,75689,GODFRYPHLP26OCT2200PE,"GODFRYPHLP",0,2026-10-27,2200,0.05,275,PE,NFO-OPT,NFO
19376642,75690,GODFRYPHLP26OCT2300CE,"GODFRYPHLP",0,2026-10-27,2300,0.05,275,CE,NFO-OPT,NFO
19386882,75730,GODFRYPHLP26OCT2300PE,"GODFRYPHLP",0,2026-10-27,2300,0.05,275,PE,NFO-OPT,NFO
19387138,75731,GODFRYPHLP26OCT2400CE,"GODFRYPHLP",0,2026-10-27,2400,0.05,275,CE,NFO-OPT,NFO
19387394,75732,GODFRYPHLP26OCT2400PE,"GODFRYPHLP",0,2026-10-27,2400,0.05,275,PE,NFO-OPT,NFO
19387650,75733,GODFRYPHLP26OCT2500CE,"GODFRYPHLP",0,2026-10-27,2500,0.05,275,CE,NFO-OPT,NFO
19387906,75734,GODFRYPHLP26OCT2500PE,"GODFRYPHLP",0,2026-10-27,2500,0.05,275,PE,NFO-OPT,NFO
19388162,75735,GODFRYPHLP26OCT2600CE,"GODFRYPHLP",0,2026-10-27,2600,0.05,275,CE,NFO-OPT,NFO
19388418,75736,GODFRYPHLP26OCT2600PE,"GODFRYPHLP",0,2026-10-27,2600,0.05,275,PE,NFO-OPT,NFO
19389698,75741,GODFRYPHLP26OCT2800CE,"GODFRYPHLP",0,2026-10-27,2800,0.05,275,CE,NFO-OPT,NFO
19389954,75742,GODFRYPHLP26OCT2800PE,"GODFRYPHLP",0,2026-10-27,2800,0.05,275,PE,NFO-OPT,NFO
27179778,106171,GODREJCP26AUG930CE,"GODREJCP",0,2026-08-25,930,0.05,500,CE,NFO-OPT,NFO
27180034,106172,GODREJCP26AUG930PE,"GODREJCP",0,2026-08-25,930,0.05,500,PE,NFO-OPT,NFO
24420866,95394,GODREJCP26AUG940CE,"GODREJCP",0,2026-08-25,940,0.05,500,CE,NFO-OPT,NFO
24421122,95395,GODREJCP26AUG940PE,"GODREJCP",0,2026-08-25,940,0.05,500,PE,NFO-OPT,NFO
24420354,95392,GODREJCP26AUG920CE,"GODREJCP",0,2026-08-25,920,0.05,500,CE,NFO-OPT,NFO
24420610,95393,GODREJCP26AUG920PE,"GODREJCP",0,2026-08-25,920,0.05,500,PE,NFO-OPT,NFO
27180290,106173,GODREJCP26AUG950CE,"GODREJCP",0,2026-08-25,950,0.05,500,CE,NFO-OPT,NFO
27180546,106174,GODREJCP26AUG950PE,"GODREJCP",0,2026-08-25,950,0.05,500,PE,NFO-OPT,NFO
27179266,106169,GODREJCP26AUG910CE,"GODREJCP",0,2026-08-25,910,0.05,500,CE,NFO-OPT,NFO
27179522,106170,GODREJCP26AUG910PE,"GODREJCP",0,2026-08-25,910,0.05,500,PE,NFO-OPT,NFO
24421890,95398,GODREJCP26AUG960CE,"GODREJCP",0,2026-08-25,960,0.05,500,CE,NFO-OPT,NFO
24422146,95399,GODREJCP26AUG960PE,"GODREJCP",0,2026-08-25,960,0.05,500,PE,NFO-OPT,NFO
24419842,95390,GODREJCP26AUG900CE,"GODREJCP",0,2026-08-25,900,0.05,500,CE,NFO-OPT,NFO
24420098,95391,GODREJCP26AUG900PE,"GODREJCP",0,2026-08-25,900,0.05,500,PE,NFO-OPT,NFO
27180802,106175,GODREJCP26AUG970CE,"GODREJCP",0,2026-08-25,970,0.05,500,CE,NFO-OPT,NFO
27181058,106176,GODREJCP26AUG970PE,"GODREJCP",0,2026-08-25,970,0.05,500,PE,NFO-OPT,NFO
27178754,106167,GODREJCP26AUG890CE,"GODREJCP",0,2026-08-25,890,0.05,500,CE,NFO-OPT,NFO
27179010,106168,GODREJCP26AUG890PE,"GODREJCP",0,2026-08-25,890,0.05,500,PE,NFO-OPT,NFO
24422402,95400,GODREJCP26AUG980CE,"GODREJCP",0,2026-08-25,980,0.05,500,CE,NFO-OPT,NFO
24422658,95401,GODREJCP26AUG980PE,"GODREJCP",0,2026-08-25,980,0.05,500,PE,NFO-OPT,NFO
24419330,95388,GODREJCP26AUG880CE,"GODREJCP",0,2026-08-25,880,0.05,500,CE,NFO-OPT,NFO
24419586,95389,GODREJCP26AUG880PE,"GODREJCP",0,2026-08-25,880,0.05,500,PE,NFO-OPT,NFO
27181314,106177,GODREJCP26AUG990CE,"GODREJCP",0,2026-08-25,990,0.05,500,CE,NFO-OPT,NFO
27181570,106178,GODREJCP26AUG990PE,"GODREJCP",0,2026-08-25,990,0.05,500,PE,NFO-OPT,NFO
27178242,106165,GODREJCP26AUG870CE,"GODREJCP",0,2026-08-25,870,0.05,500,CE,NFO-OPT,NFO
27178498,106166,GODREJCP26AUG870PE,"GODREJCP",0,2026-08-25,870,0.05,500,PE,NFO-OPT,NFO
24422914,95402,GODREJCP26AUG1000CE,"GODREJCP",0,2026-08-25,1000,0.05,500,CE,NFO-OPT,NFO
24423170,95403,GODREJCP26AUG1000PE,"GODREJCP",0,2026-08-25,1000,0.05,500,PE,NFO-OPT,NFO
24418818,95386,GODREJCP26AUG860CE,"GODREJCP",0,2026-08-25,860,0.05,500,CE,NFO-OPT,NFO
24419074,95387,GODREJCP26AUG860PE,"GODREJCP",0,2026-08-25,860,0.05,500,PE,NFO-OPT,NFO
27182082,106180,GODREJCP26AUG1010PE,"GODREJCP",0,2026-08-25,1010,0.05,500,PE,NFO-OPT,NFO
24437250,95458,GODREJCP26AUG1260CE,"GODREJCP",0,2026-08-25,1260,0.05,500,CE,NFO-OPT,NFO
24437506,95459,GODREJCP26AUG1260PE,"GODREJCP",0,2026-08-25,1260,0.05,500,PE,NFO-OPT,NFO
24436738,95456,GODREJCP26AUG1240CE,"GODREJCP",0,2026-08-25,1240,0.05,500,CE,NFO-OPT,NFO
24436994,95457,GODREJCP26AUG1240PE,"GODREJCP",0,2026-08-25,1240,0.05,500,PE,NFO-OPT,NFO
24429314,95427,GODREJCP26AUG1220CE,"GODREJCP",0,2026-08-25,1220,0.05,500,CE,NFO-OPT,NFO
24436482,95455,GODREJCP26AUG1220PE,"GODREJCP",0,2026-08-25,1220,0.05,500,PE,NFO-OPT,NFO
24428034,95422,GODREJCP26AUG1200CE,"GODREJCP",0,2026-08-25,1200,0.05,500,CE,NFO-OPT,NFO
24429058,95426,GODREJCP26AUG1200PE,"GODREJCP",0,2026-08-25,1200,0.05,500,PE,NFO-OPT,NFO
27186434,106197,GODREJCP26AUG1190CE,"GODREJCP",0,2026-08-25,1190,0.05,500,CE,NFO-OPT,NFO
27186690,106198,GODREJCP26AUG1190PE,"GODREJCP",0,2026-08-25,1190,0.05,500,PE,NFO-OPT,NFO
24427522,95420,GODREJCP26AUG1180CE,"GODREJCP",0,2026-08-25,1180,0.05,500,CE,NFO-OPT,NFO
24427778,95421,GODREJCP26AUG1180PE,"GODREJCP",0,2026-08-25,1180,0.05,500,PE,NFO-OPT,NFO
27185922,106195,GODREJCP26AUG1170CE,"GODREJCP",0,2026-08-25,1170,0.05,500,CE,NFO-OPT,NFO
27186178,106196,GODREJCP26AUG1170PE,"GODREJCP",0,2026-08-25,1170,0.05,500,PE,NFO-OPT,NFO
24427010,95418,GODREJCP26AUG1160CE,"GODREJCP",0,2026-08-25,1160,0.05,500,CE,NFO-OPT,NFO
24427266,95419,GODREJCP26AUG1160PE,"GODREJCP",0,2026-08-25,1160,0.05,500,PE,NFO-OPT,NFO
27185410,106193,GODREJCP26AUG1150CE,"GODREJCP",0,2026-08-25,1150,0.05,500,CE,NFO-OPT,NFO
27185666,106194,GODREJCP26AUG1150PE,"GODREJCP",0,2026-08-25,1150,0.05,500,PE,NFO-OPT,NFO
24426498,95416,GODREJCP26AUG1140CE,"GODREJCP",0,2026-08-25,1140,0.05,500,CE,NFO-OPT,NFO
24426754,95417,GODREJCP26AUG1140PE,"GODREJCP",0,2026-08-25,1140,0.05,500,PE,NFO-OPT,NFO
27184898,106191,GODREJCP26AUG1130CE,"GODREJCP",0,2026-08-25,1130,0.05,500,CE,NFO-OPT,NFO
27185154,106192,GODREJCP26AUG1130PE,"GODREJCP",0,2026-08-25,1130,0.05,500,PE,NFO-OPT,NFO
24425986,95414,GODREJCP26AUG1120CE,"GODREJCP",0,2026-08-25,1120,0.05,500,CE,NFO-OPT,NFO
24426242,95415,GODREJCP26AUG1120PE,"GODREJCP",0,2026-08-25,1120,0.05,500,PE,NFO-OPT,NFO
27184386,106189,GODREJCP26AUG1110CE,"GODREJCP",0,2026-08-25,1110,0.05,500,CE,NFO-OPT,NFO
27184642,106190,GODREJCP26AUG1110PE,"GODREJCP",0,2026-08-25,1110,0.05,500,PE,NFO-OPT,NFO
24425474,95412,GODREJCP26AUG1100CE,"GODREJCP",0,2026-08-25,1100,0.05,500,CE,NFO-OPT,NFO
24425730,95413,GODREJCP26AUG1100PE,"GODREJCP",0,2026-08-25,1100,0.05,500,PE,NFO-OPT,NFO
27183874,106187,GODREJCP26AUG1090CE,"GODREJCP",0,2026-08-25,1090,0.05,500,CE,NFO-OPT,NFO
27184130,106188,GODREJCP26AUG1090PE,"GODREJCP",0,2026-08-25,1090,0.05,500,PE,NFO-OPT,NFO
24424962,95410,GODREJCP26AUG1080CE,"GODREJCP",0,2026-08-25,1080,0.05,500,CE,NFO-OPT,NFO
24425218,95411,GODREJCP26AUG1080PE,"GODREJCP",0,2026-08-25,1080,0.05,500,PE,NFO-OPT,NFO
27183362,106185,GODREJCP26AUG1070CE,"GODREJCP",0,2026-08-25,1070,0.05,500,CE,NFO-OPT,NFO
27183618,106186,GODREJCP26AUG1070PE,"GODREJCP",0,2026-08-25,1070,0.05,500,PE,NFO-OPT,NFO
24424450,95408,GODREJCP26AUG1060CE,"GODREJCP",0,2026-08-25,1060,0.05,500,CE,NFO-OPT,NFO
24424706,95409,GODREJCP26AUG1060PE,"GODREJCP",0,2026-08-25,1060,0.05,500,PE,NFO-OPT,NFO
27182850,106183,GODREJCP26AUG1050CE,"GODREJCP",0,2026-08-25,1050,0.05,500,CE,NFO-OPT,NFO
27183106,106184,GODREJCP26AUG1050PE,"GODREJCP",0,2026-08-25,1050,0.05,500,PE,NFO-OPT,NFO
24423938,95406,GODREJCP26AUG1040CE,"GODREJCP",0,2026-08-25,1040,0.05,500,CE,NFO-OPT,NFO
24424194,95407,GODREJCP26AUG1040PE,"GODREJCP",0,2026-08-25,1040,0.05,500,PE,NFO-OPT,NFO
27182338,106181,GODREJCP26AUG1030CE,"GODREJCP",0,2026-08-25,1030,0.05,500,CE,NFO-OPT,NFO
27182594,106182,GODREJCP26AUG1030PE,"GODREJCP",0,2026-08-25,1030,0.05,500,PE,NFO-OPT,NFO
24423426,95404,GODREJCP26AUG1020CE,"GODREJCP",0,2026-08-25,1020,0.05,500,CE,NFO-OPT,NFO
24423682,95405,GODREJCP26AUG1020PE,"GODREJCP",0,2026-08-25,1020,0.05,500,PE,NFO-OPT,NFO
27181826,106179,GODREJCP26AUG1010CE,"GODREJCP",0,2026-08-25,1010,0.05,500,CE,NFO-OPT,NFO
27177730,106163,GODREJCP26AUG850CE,"GODREJCP",0,2026-08-25,850,0.05,500,CE,NFO-OPT,NFO
27177986,106164,GODREJCP26AUG850PE,"GODREJCP",0,2026-08-25,850,0.05,500,PE,NFO-OPT,NFO
24418306,95384,GODREJCP26AUG840CE,"GODREJCP",0,2026-08-25,840,0.05,500,CE,NFO-OPT,NFO
24418562,95385,GODREJCP26AUG840PE,"GODREJCP",0,2026-08-25,840,0.05,500,PE,NFO-OPT,NFO
27177218,106161,GODREJCP26AUG830CE,"GODREJCP",0,2026-08-25,830,0.05,500,CE,NFO-OPT,NFO
27177474,106162,GODREJCP26AUG830PE,"GODREJCP",0,2026-08-25,830,0.05,500,PE,NFO-OPT,NFO
24417794,95382,GODREJCP26AUG820CE,"GODREJCP",0,2026-08-25,820,0.05,500,CE,NFO-OPT,NFO
24418050,95383,GODREJCP26AUG820PE,"GODREJCP",0,2026-08-25,820,0.05,500,PE,NFO-OPT,NFO
27176706,106159,GODREJCP26AUG810CE,"GODREJCP",0,2026-08-25,810,0.05,500,CE,NFO-OPT,NFO
27176962,106160,GODREJCP26AUG810PE,"GODREJCP",0,2026-08-25,810,0.05,500,PE,NFO-OPT,NFO
24417282,95380,GODREJCP26AUG800CE,"GODREJCP",0,2026-08-25,800,0.05,500,CE,NFO-OPT,NFO
24417538,95381,GODREJCP26AUG800PE,"GODREJCP",0,2026-08-25,800,0.05,500,PE,NFO-OPT,NFO
27176194,106157,GODREJCP26AUG790CE,"GODREJCP",0,2026-08-25,790,0.05,500,CE,NFO-OPT,NFO
27176450,106158,GODREJCP26AUG790PE,"GODREJCP",0,2026-08-25,790,0.05,500,PE,NFO-OPT,NFO
24416770,95378,GODREJCP26AUG780CE,"GODREJCP",0,2026-08-25,780,0.05,500,CE,NFO-OPT,NFO
24417026,95379,GODREJCP26AUG780PE,"GODREJCP",0,2026-08-25,780,0.05,500,PE,NFO-OPT,NFO
9363458,36576,GODREJCP26AUG770CE,"GODREJCP",0,2026-08-25,770,0.05,500,CE,NFO-OPT,NFO
9363714,36577,GODREJCP26AUG770PE,"GODREJCP",0,2026-08-25,770,0.05,500,PE,NFO-OPT,NFO
24416258,95376,GODREJCP26AUG760CE,"GODREJCP",0,2026-08-25,760,0.05,500,CE,NFO-OPT,NFO
24416514,95377,GODREJCP26AUG760PE,"GODREJCP",0,2026-08-25,760,0.05,500,PE,NFO-OPT,NFO
27216130,106313,GODREJCP26SEP940CE,"GODREJCP",0,2026-09-29,940,0.05,500,CE,NFO-OPT,NFO
27216386,106314,GODREJCP26SEP940PE,"GODREJCP",0,2026-09-29,940,0.05,500,PE,NFO-OPT,NFO
19405826,75804,GODREJCP26SEP930CE,"GODREJCP",0,2026-09-29,930,0.05,500,CE,NFO-OPT,NFO
19406082,75805,GODREJCP26SEP930PE,"GODREJCP",0,2026-09-29,930,0.05,500,PE,NFO-OPT,NFO
19407106,75809,GODREJCP26SEP950CE,"GODREJCP",0,2026-09-29,950,0.05,500,CE,NFO-OPT,NFO
19407362,75810,GODREJCP26SEP950PE,"GODREJCP",0,2026-09-29,950,0.05,500,PE,NFO-OPT,NFO
27215618,106311,GODREJCP26SEP920CE,"GODREJCP",0,2026-09-29,920,0.05,500,CE,NFO-OPT,NFO
27215874,106312,GODREJCP26SEP920PE,"GODREJCP",0,2026-09-29,920,0.05,500,PE,NFO-OPT,NFO
27217154,106317,GODREJCP26SEP960CE,"GODREJCP",0,2026-09-29,960,0.05,500,CE,NFO-OPT,NFO
27217410,106318,GODREJCP26SEP960PE,"GODREJCP",0,2026-09-29,960,0.05,500,PE,NFO-OPT,NFO
19405314,75802,GODREJCP26SEP910CE,"GODREJCP",0,2026-09-29,910,0.05,500,CE,NFO-OPT,NFO
19405570,75803,GODREJCP26SEP910PE,"GODREJCP",0,2026-09-29,910,0.05,500,PE,NFO-OPT,NFO
19407618,75811,GODREJCP26SEP970CE,"GODREJCP",0,2026-09-29,970,0.05,500,CE,NFO-OPT,NFO
19407874,75812,GODREJCP26SEP970PE,"GODREJCP",0,2026-09-29,970,0.05,500,PE,NFO-OPT,NFO
27215106,106309,GODREJCP26SEP900CE,"GODREJCP",0,2026-09-29,900,0.05,500,CE,NFO-OPT,NFO
27215362,106310,GODREJCP26SEP900PE,"GODREJCP",0,2026-09-29,900,0.05,500,PE,NFO-OPT,NFO
27217666,106319,GODREJCP26SEP980CE,"GODREJCP",0,2026-09-29,980,0.05,500,CE,NFO-OPT,NFO
27217922,106320,GODREJCP26SEP980PE,"GODREJCP",0,2026-09-29,980,0.05,500,PE,NFO-OPT,NFO
19404802,75800,GODREJCP26SEP890CE,"GODREJCP",0,2026-09-29,890,0.05,500,CE,NFO-OPT,NFO
19405058,75801,GODREJCP26SEP890PE,"GODREJCP",0,2026-09-29,890,0.05,500,PE,NFO-OPT,NFO
19408130,75813,GODREJCP26SEP990CE,"GODREJCP",0,2026-09-29,990,0.05,500,CE,NFO-OPT,NFO
19408386,75814,GODREJCP26SEP990PE,"GODREJCP",0,2026-09-29,990,0.05,500,PE,NFO-OPT,NFO
27214594,106307,GODREJCP26SEP880CE,"GODREJCP",0,2026-09-29,880,0.05,500,CE,NFO-OPT,NFO
27214850,106308,GODREJCP26SEP880PE,"GODREJCP",0,2026-09-29,880,0.05,500,PE,NFO-OPT,NFO
27223810,106343,GODREJCP26SEP1000CE,"GODREJCP",0,2026-09-29,1000,0.05,500,CE,NFO-OPT,NFO
27224066,106344,GODREJCP26SEP1000PE,"GODREJCP",0,2026-09-29,1000,0.05,500,PE,NFO-OPT,NFO
19404290,75798,GODREJCP26SEP870CE,"GODREJCP",0,2026-09-29,870,0.05,500,CE,NFO-OPT,NFO
19404546,75799,GODREJCP26SEP870PE,"GODREJCP",0,2026-09-29,870,0.05,500,PE,NFO-OPT,NFO
19408642,75815,GODREJCP26SEP1010CE,"GODREJCP",0,2026-09-29,1010,0.05,500,CE,NFO-OPT,NFO
19409410,75818,GODREJCP26SEP1010PE,"GODREJCP",0,2026-09-29,1010,0.05,500,PE,NFO-OPT,NFO
27224578,106346,GODREJCP26SEP1020PE,"GODREJCP",0,2026-09-29,1020,0.05,500,PE,NFO-OPT,NFO
27280130,106563,GODREJCP26SEP1240CE,"GODREJCP",0,2026-09-29,1240,0.05,500,CE,NFO-OPT,NFO
27280386,106564,GODREJCP26SEP1240PE,"GODREJCP",0,2026-09-29,1240,0.05,500,PE,NFO-OPT,NFO
27279618,106561,GODREJCP26SEP1220CE,"GODREJCP",0,2026-09-29,1220,0.05,500,CE,NFO-OPT,NFO
27279874,106562,GODREJCP26SEP1220PE,"GODREJCP",0,2026-09-29,1220,0.05,500,PE,NFO-OPT,NFO
27279106,106559,GODREJCP26SEP1200CE,"GODREJCP",0,2026-09-29,1200,0.05,500,CE,NFO-OPT,NFO
27279362,106560,GODREJCP26SEP1200PE,"GODREJCP",0,2026-09-29,1200,0.05,500,PE,NFO-OPT,NFO
19415042,75840,GODREJCP26SEP1190CE,"GODREJCP",0,2026-09-29,1190,0.05,500,CE,NFO-OPT,NFO
19415298,75841,GODREJCP26SEP1190PE,"GODREJCP",0,2026-09-29,1190,0.05,500,PE,NFO-OPT,NFO
27278594,106557,GODREJCP26SEP1180CE,"GODREJCP",0,2026-09-29,1180,0.05,500,CE,NFO-OPT,NFO
27278850,106558,GODREJCP26SEP1180PE,"GODREJCP",0,2026-09-29,1180,0.05,500,PE,NFO-OPT,NFO
19414530,75838,GODREJCP26SEP1170CE,"GODREJCP",0,2026-09-29,1170,0.05,500,CE,NFO-OPT,NFO
19414786,75839,GODREJCP26SEP1170PE,"GODREJCP",0,2026-09-29,1170,0.05,500,PE,NFO-OPT,NFO
27278082,106555,GODREJCP26SEP1160CE,"GODREJCP",0,2026-09-29,1160,0.05,500,CE,NFO-OPT,NFO
27278338,106556,GODREJCP26SEP1160PE,"GODREJCP",0,2026-09-29,1160,0.05,500,PE,NFO-OPT,NFO
19413506,75834,GODREJCP26SEP1150CE,"GODREJCP",0,2026-09-29,1150,0.05,500,CE,NFO-OPT,NFO
19413762,75835,GODREJCP26SEP1150PE,"GODREJCP",0,2026-09-29,1150,0.05,500,PE,NFO-OPT,NFO
27274498,106541,GODREJCP26SEP1140CE,"GODREJCP",0,2026-09-29,1140,0.05,500,CE,NFO-OPT,NFO
27277826,106554,GODREJCP26SEP1140PE,"GODREJCP",0,2026-09-29,1140,0.05,500,PE,NFO-OPT,NFO
19412994,75832,GODREJCP26SEP1130CE,"GODREJCP",0,2026-09-29,1130,0.05,500,CE,NFO-OPT,NFO
19413250,75833,GODREJCP26SEP1130PE,"GODREJCP",0,2026-09-29,1130,0.05,500,PE,NFO-OPT,NFO
27227650,106358,GODREJCP26SEP1120CE,"GODREJCP",0,2026-09-29,1120,0.05,500,CE,NFO-OPT,NFO
27274242,106540,GODREJCP26SEP1120PE,"GODREJCP",0,2026-09-29,1120,0.05,500,PE,NFO-OPT,NFO
19412482,75830,GODREJCP26SEP1110CE,"GODREJCP",0,2026-09-29,1110,0.05,500,CE,NFO-OPT,NFO
19412738,75831,GODREJCP26SEP1110PE,"GODREJCP",0,2026-09-29,1110,0.05,500,PE,NFO-OPT,NFO
27227138,106356,GODREJCP26SEP1100CE,"GODREJCP",0,2026-09-29,1100,0.05,500,CE,NFO-OPT,NFO
27227394,106357,GODREJCP26SEP1100PE,"GODREJCP",0,2026-09-29,1100,0.05,500,PE,NFO-OPT,NFO
19411970,75828,GODREJCP26SEP1090CE,"GODREJCP",0,2026-09-29,1090,0.05,500,CE,NFO-OPT,NFO
19412226,75829,GODREJCP26SEP1090PE,"GODREJCP",0,2026-09-29,1090,0.05,500,PE,NFO-OPT,NFO
27226114,106352,GODREJCP26SEP1080CE,"GODREJCP",0,2026-09-29,1080,0.05,500,CE,NFO-OPT,NFO
27226882,106355,GODREJCP26SEP1080PE,"GODREJCP",0,2026-09-29,1080,0.05,500,PE,NFO-OPT,NFO
19410946,75824,GODREJCP26SEP1070CE,"GODREJCP",0,2026-09-29,1070,0.05,500,CE,NFO-OPT,NFO
19411202,75825,GODREJCP26SEP1070PE,"GODREJCP",0,2026-09-29,1070,0.05,500,PE,NFO-OPT,NFO
27225602,106350,GODREJCP26SEP1060CE,"GODREJCP",0,2026-09-29,1060,0.05,500,CE,NFO-OPT,NFO
27225858,106351,GODREJCP26SEP1060PE,"GODREJCP",0,2026-09-29,1060,0.05,500,PE,NFO-OPT,NFO
19410434,75822,GODREJCP26SEP1050CE,"GODREJCP",0,2026-09-29,1050,0.05,500,CE,NFO-OPT,NFO
19410690,75823,GODREJCP26SEP1050PE,"GODREJCP",0,2026-09-29,1050,0.05,500,PE,NFO-OPT,NFO
27224834,106347,GODREJCP26SEP1040CE,"GODREJCP",0,2026-09-29,1040,0.05,500,CE,NFO-OPT,NFO
27225090,106348,GODREJCP26SEP1040PE,"GODREJCP",0,2026-09-29,1040,0.05,500,PE,NFO-OPT,NFO
19409666,75819,GODREJCP26SEP1030CE,"GODREJCP",0,2026-09-29,1030,0.05,500,CE,NFO-OPT,NFO
19410178,75821,GODREJCP26SEP1030PE,"GODREJCP",0,2026-09-29,1030,0.05,500,PE,NFO-OPT,NFO
27224322,106345,GODREJCP26SEP1020CE,"GODREJCP",0,2026-09-29,1020,0.05,500,CE,NFO-OPT,NFO
27214082,106305,GODREJCP26SEP860CE,"GODREJCP",0,2026-09-29,860,0.05,500,CE,NFO-OPT,NFO
27214338,106306,GODREJCP26SEP860PE,"GODREJCP",0,2026-09-29,860,0.05,500,PE,NFO-OPT,NFO
19403778,75796,GODREJCP26SEP850CE,"GODREJCP",0,2026-09-29,850,0.05,500,CE,NFO-OPT,NFO
